location,itm_east,itm_north,longitude,latitude,type,lighting,suitable_for_the_disabled,parking
גני תקווה,188570,663270,34.87666106,32.06189811,מגרש ספורט,yes,yes,yes
גני תקווה,188570,663270,34.87666106,32.06189811,טניס,yes,yes,no
גני תקווה,187557,662820,34.86594869,32.05781185,אולם ספורט,no,yes,no
גני תקווה,187557,662820,34.86594869,32.05781185,מגרש ספורט,no,yes,no
גני תקווה,188230,663110,34.87306578,32.06044588,אולם ספורט,no,no,yes
גני תקווה,188420,662600,34.87509426,32.05585199,אולם ספורט,no,no,no
גני תקווה,188420,662600,34.87509426,32.05585199,אולם ספורט,yes,yes,yes
גני תקווה,188420,662600,34.87509426,32.05585199,כדורסל,yes,yes,yes
גני תקווה,188420,662600,34.87509426,32.05585199,מגרש ספורט,no,yes,yes
גני תקווה,188484,663550,34.87574131,32.06442076,כדורגל,yes,yes,yes
גני תקווה,188246,663577,34.87322003,32.06465768,אולם ספורט,yes,yes,yes
גני תקווה,188233,663498,34.87308493,32.06394491,מגרש ספורט,yes,yes,yes
גני תקווה,188894,663339,34.88008991,32.06252917,מגרש ספורט,yes,yes,yes
גני תקווה,188868,663418,34.87981206,32.06324088,אולם ספורט,yes,yes,yes
ג'סר א-זרקא,205022,576184,35.05217106,31.2768369,מגרש ספורט,yes,no,yes
ג'סר א-זרקא,191575,715752,34.90694068,32.53523796,כדורגל,no,no,no
ג'סר א-זרקא,191675,715735,34.90800567,32.53508718,כדורסל,yes,yes,yes
ג'סר א-זרקא,191600,715752,34.9072068,32.53523859,מגרש ספורט,yes,yes,yes
ג'סר א-זרקא,192150,716752,34.91303235,32.54426955,טניס,no,yes,yes
ג'סר א-זרקא,191490,715450,34.90604487,32.5325126,מגרש ספורט,yes,no,yes
ג'ש (גוש חלב),240950,769650,35.43378052,33.02137928,כדורגל,yes,no,yes
ג'ש (גוש חלב),242410,769700,35.44940808,33.02180043,אולם ספורט,yes,no,yes
ג'ש (גוש חלב),242000,769650,35.44501863,33.02135813,מגרש ספורט,yes,no,yes
ג'ת,203557,700584,35.03474511,32.39869859,מגרש ספורט,yes,no,yes
ג'ת,204210,700246,35.04169126,32.39565982,אולם ספורט,yes,no,yes
ג'ת,204120,699658,35.04074426,32.39035626,כדורגל,yes,no,yes
ג'ת,203369,700565,35.0327472,32.39852455,מגרש ספורט,yes,no,yes
ג'ת,204168,699998,35.04124889,32.39342289,מגרש ספורט,yes,no,yes
ג'ת,203431,700569,35.03340612,32.39856151,מגרש ספורט,yes,no,yes
ג'ת,203758,701170,35.03687176,32.40398572,מגרש ספורט,yes,no,yes
ג'ת,204262,700230,35.04224421,32.39551625,מגרש ספורט,yes,no,yes
ג'ת,204305,700136,35.04270274,32.39466919,מגרש ספורט,yes,no,yes
ג'ת,204203,699838,35.04162347,32.39198056,מגרש ספורט,yes,no,yes
דאלית אל כרמל,205523,734071,35.0551423,32.70068827,אולם ספורט,yes,no,yes
דאלית אל כרמל,205638,733204,35.05638164,32.69287188,כדורגל,yes,no,yes
דאלית אל כרמל,204949,734071,35.04902084,32.70068083,אולם ספורט,yes,no,yes
דאלית אל כרמל,205566,732657,35.05562205,32.6879386,אולם ספורט,yes,no,yes
דאלית אל כרמל,205620,732595,35.05619878,32.68738022,כדורגל,yes,no,yes
דאלית אל כרמל,205523,732597,35.05516444,32.68739703,מגרש ספורט,yes,no,yes
דאלית אל כרמל,204294,733059,35.04205208,32.69154666,אולם ספורט,yes,no,yes
דאלית אל כרמל,204149,733861,35.04049266,32.69877637,אולם ספורט,yes,no,yes
דבוריה,235575,733116,35.37561841,32.69204915,מגרש ספורט,yes,no,yes
דבוריה,235462,633272,35.37274569,31.7916816,אולם ספורט,yes,no,yes
דבוריה,235991,631793,35.37830638,31.77833587,כדורגל,yes,no,yes
דבוריה,235483,633106,35.37296471,31.79018425,מגרש ספורט,yes,no,yes
דימונה,202557,553720,35.02666496,31.07419481,כדורסל,yes,no,yes
דימונה,203185,554040,35.03324043,31.07708993,כדורגל,yes,no,yes
דימונה,203180,552710,35.03320954,31.06509403,מגרש ספורט,yes,no,yes
דימונה,202552,552734,35.02662912,31.06530159,אולם ספורט,yes,no,yes
דימונה,203711,552987,35.03876889,31.06759968,אולם ספורט,yes,no,yes
דימונה,203428,552227,35.03581571,31.06074107,אולם ספורט,yes,no,yes
דימונה,202488,553986,35.02593744,31.07659297,כדורגל,yes,no,yes
דימונה,203257,554224,35.03399196,31.0787505,אולם ספורט,yes,no,yes
דימונה,202447,553514,35.02551578,31.07233522,אולם ספורט,yes,no,yes
דימונה,203476,552336,35.03631689,31.06172485,אולם ספורט,yes,no,yes
דימונה,203582,551694,35.03743761,31.05593582,מגרש ספורט,yes,no,yes
דימונה,203819,553629,35.03989055,31.0733916,מגרש ספורט,yes,yes,yes
דימונה,203224,554928,35.03363479,31.0850997,מגרש ספורט,yes,yes,yes
דימונה,203900,553679,35.04073854,31.07384365,מגרש ספורט,yes,yes,yes
דימונה,203160,554100,35.03297748,31.07763074,כדורגל,yes,yes,yes
דימונה,203080,554020,35.03214046,31.07690807,מגרש ספורט,yes,yes,yes
דימונה,203270,554170,35.03412906,31.07826363,טניס,yes,yes,yes
דימונה,203720,553000,35.03886299,31.06771706,אולם ספורט,yes,yes,yes
דימונה,202730,552382,35.02850001,31.06212931,אולם ספורט,yes,yes,yes
דימונה,202730,552380,35.02850004,31.06211128,כדורסל,yes,yes,yes
דימונה,203600,553920,35.03759113,31.0760133,מגרש ספורט,yes,yes,no
דימונה,203600,553920,35.03759113,31.0760133,אולם ספורט,yes,yes,yes
דימונה,203200,552349,35.03342493,31.0618383,אולם ספורט,yes,no,yes
דימונה,203200,552340,35.03342507,31.06175712,כדורגל,yes,yes,yes
דימונה,202850,553210,35.02974364,31.0695991,אולם ספורט,no,no,yes
דימונה,202850,553170,35.0297443,31.06923833,מגרש ספורט,no,no,yes
דימונה,203350,552840,35.03498868,31.06626891,מגרש ספורט,yes,yes,yes
דימונה,203760,552600,35.03928835,31.06410982,כדורסל,yes,yes,yes
דימונה,203450,553500,35.03602597,31.0722231,מגרש ספורט,yes,yes,yes
דימונה,203450,553500,35.03602597,31.0722231,אולם ספורט,yes,yes,yes
דימונה,203190,553660,35.03329897,31.07366262,כדורסל,no,no,no
דימונה,202580,553760,35.0269053,31.07455592,אולם ספורט,yes,yes,yes
דימונה,202450,553440,35.02554846,31.07166782,כדורגל,yes,yes,yes
דימונה,202580,553760,35.0269053,31.07455592,מגרש ספורט,yes,yes,yes
דימונה,203390,553880,35.0353912,31.07564966,אולם ספורט,yes,yes,no
דימונה,203170,552880,35.03310202,31.0666272,כדורגל,no,no,no
דימונה,203900,553620,35.04073946,31.07331151,אולם ספורט,yes,no,no
דימונה,203900,553620,35.04073946,31.07331151,מגרש ספורט,yes,yes,no
דימונה,203970,552880,35.04148435,31.06663806,אולם ספורט,yes,no,no
דימונה,203970,552880,35.04148435,31.06663806,מגרש ספורט,yes,yes,no
דימונה,203210,553400,35.03351274,31.07131785,אולם ספורט,yes,yes,no
דימונה,202590,552740,35.02702717,31.06535626,אולם ספורט,yes,yes,yes
דימונה,202590,552740,35.02702717,31.06535626,מגרש ספורט,no,yes,no
דימונה,202200,552590,35.02294341,31.06399766,מגרש ספורט,yes,yes,no
דימונה,202200,552590,35.02294341,31.06399766,מגרש ספורט,yes,yes,yes
דימונה,202640,552830,35.02754956,31.06616873,כדורגל,yes,yes,no
דימונה,203410,553180,35.03561193,31.06933634,אולם ספורט,yes,yes,no
דימונה,203420,553690,35.03570859,31.07393638,אולם ספורט,yes,yes,no
דימונה,203320,553160,35.03466922,31.06915471,מגרש ספורט,no,no,no
דימונה,203360,553359,35.03508516,31.07095013,מגרש ספורט,yes,yes,no
דימונה,203570,553240,35.0372875,31.06987969,מגרש ספורט,no,no,no
דימונה,203390,553359,35.03539951,31.07095054,כדורסל,yes,yes,no
דימונה,203600,551760,35.03762516,31.05653134,כדורסל,yes,yes,no
דימונה,203490,552310,35.03646399,31.06149054,כדורגל,no,yes,no
דימונה,203180,552710,35.03320954,31.06509403,אולם ספורט,no,yes,no
דימונה,203180,552110,35.03321924,31.05968238,כדורגל,no,no,no
דימונה,203450,552210,35.03604648,31.06058805,כדורגל,no,no,no
דימונה,202760,554332,35.02878199,31.0797176,כדורגל,no,yes,no
דימונה,203538,551844,35.03697427,31.05728813,מגרש ספורט,yes,yes,yes
דיר אל אסד,758413,758412,40.95308905,32.78798588,מגרש ספורט,yes,no,no
דיר אל אסד,758413,758412,40.95308905,32.78798588,מגרש ספורט,yes,yes,no
דיר אל אסד,758413,758412,40.95308905,32.78798588,מגרש ספורט,yes,yes,no
דיר אל אסד,225041,760950,35.2634539,32.94313037,כדורגל,no,yes,no
דיר אל אסד,224500,748300,35.25760061,32.82906955,אולם ספורט,yes,yes,yes
דיר חנא,233895,751875,35.35799375,32.86122221,אולם ספורט,yes,yes,yes
דיר חנא,235930,751830,35.37973434,32.86078789,אולם ספורט,yes,yes,yes
דיר חנא,235850,751900,35.37888088,32.86142026,כדורגל,yes,yes,yes
דיר חנא,235950,751870,35.37994872,32.86114826,כדורסל,yes,yes,yes
דיר חנא,235940,751780,35.37984029,32.86033689,מגרש ספורט,yes,yes,yes
דרום השרון,192846,678644,34.92151484,32.20064754,אולם ספורט,yes,no,yes
דרום השרון,191957,671106,34.91230342,32.13264999,אולם ספורט,yes,no,yes
דרום השרון,191866,671120,34.91133861,32.13277401,אולם ספורט,yes,yes,no
דרום השרון,192721,678540,34.92019204,32.19970672,אולם ספורט,yes,yes,yes
דרום השרון,199842,683215,34.99561863,32.24201205,אולם ספורט,yes,yes,yes
דרום השרון,188470,674959,34.87522389,32.16730481,טניס,yes,yes,yes
דרום השרון,188470,674959,34.87522389,32.16730481,כדורסל,yes,yes,yes
דרום השרון,191457,678160,34.90679769,32.19624912,כדורסל,yes,yes,yes
דרום השרון,190680,671212,34.89876678,32.13357392,כדורסל,yes,yes,no
דרום השרון,193340,673165,34.92690401,32.1512507,כדורגל,yes,yes,yes
דרום השרון,194229,673408,34.93632102,32.15346235,מגרש ספורט,yes,yes,no
דרום השרון,191471,678208,34.90694476,32.19668233,כדורגל,no,yes,no
דרום השרון,195323,671639,34.94796241,32.13753382,טניס,yes,no,yes
דרום השרון,195386,671767,34.94862689,32.13868946,כדורגל,no,no,yes
דרום השרון,196871,673250,34.96433075,32.15209378,מגרש ספורט,no,no,yes
דרום השרון,190623,673094,34.89810594,32.15054398,כדורסל,yes,yes,no
דרום השרון,190432,675641,34.89600398,32.17350735,כדורסל,no,no,no
דרום השרון,189787,663492,34.88954181,32.06393277,טניס,no,yes,no
דרום השרון,189787,663492,34.88954181,32.06393277,כדורסל,yes,yes,no
דרום השרון,193117,664933,34.9247667,32.07701035,טניס,no,yes,yes
דרום השרון,193117,664933,34.9247667,32.07701035,כדורגל,yes,yes,no
דרום השרון,190524,661634,34.89740255,32.0471966,כדורגל,yes,yes,no
דרום השרון,190524,661634,34.89740255,32.0471966,כדורסל,no,no,no
דרום השרון,194458,675374,34.93869702,32.1711965,כדורגל,yes,no,no
דרום השרון,193777,671649,34.93157695,32.13758973,כדורסל,no,yes,no
דרום השרון,192763,670862,34.9208521,32.13046906,מגרש ספורט,yes,yes,yes
דרום השרון,194469,675544,34.93880919,32.17272977,כדורסל,yes,yes,yes
דרום השרון,190001,671444,34.89156363,32.13564846,כדורסל,yes,no,no
דרום השרון,192392,677891,34.91672121,32.1938463,אולם ספורט,no,no,yes
דרום השרון,192756,677499,34.92059239,32.19032007,כדורגל,yes,no,yes
דרום השרון,192392,677891,34.91672121,32.1938463,כדורסל,yes,no,no
דרום השרון,190259,674249,34.89421229,32.16095013,כדורגל,yes,yes,yes
דרום השרון,190701,679696,34.89873383,32.21008122,כדורגל,yes,yes,yes
דרום השרון,190701,679696,34.89873383,32.21008122,כדורסל,yes,yes,yes
דרום השרון,194912,674190,34.94354092,32.16052943,כדורגל,no,no,yes
דרום השרון,194912,674190,34.94354092,32.16052943,כדורסל,no,no,no
דרום השרון,197689,673642,34.97299274,32.15564494,אולם ספורט,yes,yes,yes
דרום השרון,197689,673642,34.97299274,32.15564494,כדורסל,no,yes,yes
דרום השרון,197716,673547,34.97328112,32.15478877,מגרש ספורט,yes,yes,yes
דרום השרון,198891,672550,34.98575815,32.1458201,מגרש ספורט,yes,yes,yes
דרום השרון,197978,679992,34.97591325,32.2129136,כדורגל,yes,yes,no
דרום השרון,197946,679855,34.97557691,32.21167755,כדורסל,no,no,no
דרום השרון,192804,667564,34.92137843,32.1007291,טניס,yes,yes,yes
דרום השרון,192804,667564,34.92137843,32.1007291,כדורסל,no,no,no
דרום השרון,197482,671656,34.97084411,32.13773143,כדורגל,yes,yes,yes
דרום השרון,195126,678215,34.94570691,32.19683072,כדורסל,yes,yes,no
דרום השרון,194135,665865,34.93552418,32.0854384,כדורגל,yes,yes,no
דרום השרון,194340,680339,34.93731515,32.21596709,אולם ספורט,yes,yes,no
דרום השרון,193022,678731,34.92337904,32.20143625,אולם ספורט,yes,yes,no
דרום השרון,193065,678789,34.92383348,32.20196029,כדורגל,no,yes,no
דרום השרון,193022,678731,34.92337904,32.20143625,כדורסל,yes,yes,no
דרום השרון,193284,678767,34.92615678,32.20176703,מגרש ספורט,yes,yes,yes
דרום השרון,196808,673276,34.96366232,32.15232698,כדורגל,no,yes,no
הגלבוע,222915,719230,35.2405674,32.56694722,מגרש ספורט,no,yes,yes
הגלבוע,237674,725779,35.39785867,32.62585779,אולם ספורט,yes,yes,yes
הגלבוע,230442,718852,35.32071608,32.56349013,כדורסל,yes,yes,yes
הגלבוע,241520,713930,35.43856262,32.51894261,אולם ספורט,yes,yes,yes
הגלבוע,240910,718560,35.43217571,32.56070463,טניס,yes,yes,yes
הגלבוע,240900,710280,35.43188112,32.48604137,מגרש ספורט,no,no,yes
הגלבוע,240900,710280,35.43188112,32.48604137,אולם ספורט,yes,yes,no
הגלבוע,224940,716850,35.26211741,32.5454779,אולם ספורט,yes,yes,no
הגלבוע,228940,717620,35.30470995,32.55239454,כדורגל,yes,yes,yes
הגלבוע,230420,714240,35.32042838,32.52190232,כדורגל,yes,yes,no
הגלבוע,238580,720260,35.4074005,32.57607648,אולם ספורט,yes,yes,no
הגלבוע,236820,719190,35.38863719,32.56645685,טניס,yes,yes,yes
הגלבוע,235410,718550,35.37361177,32.56070687,אולם ספורט,yes,yes,no
הגלבוע,235410,718550,35.37361177,32.56070687,כדורגל,yes,yes,yes
הגלבוע,239480,719010,35.41695872,32.56478905,כדורגל,yes,yes,no
הגלבוע,231200,715530,35.32874625,32.53352681,טניס,yes,yes,yes
הגלבוע,239480,719010,35.41695872,32.56478905,טניס,yes,yes,yes
הגלבוע,241440,721453,35.43788666,32.58678118,כדורסל,yes,yes,no
הגלבוע,234278,719318,35.36157033,32.56764779,כדורסל,no,yes,no
הגלבוע,238549,720292,35.40707101,32.57636556,מגרש ספורט,yes,yes,no
הגלבוע,224640,714970,35.25891333,32.52852666,מגרש ספורט,no,yes,yes
הגלבוע,237262,724334,35.39344117,32.61283461,מגרש ספורט,no,yes,yes
הגלבוע,228601,713218,35.30105814,32.5127029,מגרש ספורט,no,no,yes
הגליל העליון,256952,786556,35.60573962,33.17337752,אולם ספורט,no,no,no
הגליל העליון,256952,786556,35.60573962,33.17337752,אולם ספורט,no,yes,yes
הגליל העליון,256952,786556,35.60573962,33.17337752,טניס,yes,yes,yes
הגליל העליון,256952,786556,35.60573962,33.17337752,כדורגל,yes,no,no
הגליל העליון,254061,793852,35.57502151,33.23925589,אולם ספורט,yes,yes,yes
הגליל העליון,256400,764652,35.59893925,32.97590151,מגרש ספורט,yes,no,no
הגליל העליון,261401,788862,35.65354421,33.19400596,טניס,no,no,no
הגליל העליון,253810,769732,35.57142269,33.02178989,כדורגל,yes,yes,yes
הגליל העליון,253810,769732,35.57142269,33.02178989,כדורסל,yes,yes,yes
הגליל העליון,240576,774043,35.42987844,33.06099641,אולם ספורט,no,no,yes
הגליל העליון,260866,781505,35.6474734,33.12769429,מגרש ספורט,yes,yes,yes
הגליל העליון,261242,793552,35.65205434,33.23629771,אולם ספורט,yes,yes,yes
הגליל העליון,261242,793552,35.65205434,33.23629771,כדורגל,yes,no,yes
הגליל העליון,261242,793552,35.65205434,33.23629771,מגרש ספורט,yes,yes,yes
הגליל העליון,260069,792587,35.63942634,33.2276418,אולם ספורט,yes,no,no
הגליל העליון,260069,792587,35.63942634,33.2276418,טניס,yes,no,yes
הגליל העליון,258390,792142,35.62139531,33.22369128,אולם ספורט,no,yes,yes
הגליל העליון,258390,792142,35.62139531,33.22369128,כדורגל,no,yes,yes
הגליל העליון,257423,773297,35.61023939,33.05381378,אולם ספורט,yes,yes,yes
הגליל העליון,257423,773297,35.61023939,33.05381378,כדורגל,no,yes,yes
הגליל העליון,252146,781667,35.55403835,33.1294521,אולם ספורט,yes,no,yes
הגליל העליון,242585,775871,35.45143634,33.07743789,אולם ספורט,yes,no,yes
הגליל העליון,242585,775871,35.45143634,33.07743789,טניס,yes,no,yes
הגליל העליון,242585,775871,35.45143634,33.07743789,כדורגל,yes,no,yes
הגליל העליון,260532,782802,35.64395265,33.13940104,כדורגל,yes,yes,yes
הגליל העליון,260532,782802,35.64395265,33.13940104,מגרש ספורט,yes,no,yes
הגליל העליון,253632,766347,35.56939189,32.99127457,מגרש ספורט,yes,yes,yes
הגליל העליון,248143,778040,35.5110287,33.09686251,אולם ספורט,yes,no,yes
הגליל העליון,248143,778040,35.5110287,33.09686251,טניס,yes,yes,yes
הגליל העליון,251070,789136,35.54276646,33.19682677,אולם ספורט,yes,yes,yes
הגליל העליון,257196,793673,35.60865034,33.23753727,מגרש ספורט,yes,no,yes
הגליל העליון,251736,794724,35.55010678,33.24718982,מגרש ספורט,no,no,yes
הגליל העליון,256529,784953,35.60113945,33.158939,אולם ספורט,yes,no,no
הגליל העליון,256529,784953,35.60113945,33.158939,טניס,yes,yes,yes
הגליל העליון,256529,784953,35.60113945,33.158939,כדורגל,yes,no,no
הגליל העליון,236930,769966,35.39076051,33.02430016,אולם ספורט,yes,no,no
הגליל העליון,251146,759127,35.54254569,32.92624953,אולם ספורט,yes,yes,no
הגליל העליון,258597,787267,35.6234065,33.17972997,אולם ספורט,yes,no,no
הגליל העליון,258597,787267,35.6234065,33.17972997,טניס,yes,yes,yes
הגליל העליון,258597,787267,35.6234065,33.17972997,כדורגל,yes,yes,yes
הגליל העליון,258159,787705,35.61872886,33.18369478,כדורגל,yes,no,yes
הגליל העליון,258159,787705,35.61872886,33.18369478,כדורסל,yes,yes,yes
הגליל העליון,261795,785373,35.65760741,33.16253323,אולם ספורט,yes,yes,yes
הגליל העליון,261795,785373,35.65760741,33.16253323,טניס,yes,no,no
הגליל העליון,263628,793723,35.67766158,33.23774472,כדורגל,yes,no,yes
הגליל העליון,263628,793723,35.67766158,33.23774472,מגרש ספורט,yes,yes,no
הגליל התחתון,241162,742111,35.43540443,32.77306186,מגרש ספורט,yes,no,no
הגליל התחתון,231124,743156,35.32828002,32.78263627,אולם ספורט,yes,yes,no
הגליל התחתון,327553,354044,36.31598438,29.26847862,מגרש ספורט,yes,yes,no
הגליל התחתון,328122,354854,36.32191745,29.27573618,מגרש ספורט,yes,no,no
הגליל התחתון,327197,353948,36.31231268,29.26764309,מגרש ספורט,yes,no,no
הגליל התחתון,327807,353287,36.31852338,29.26162855,מגרש ספורט,yes,yes,no
הגליל התחתון,327749,354383,36.31803388,29.2715197,אולם ספורט,yes,no,no
הגליל התחתון,327735,354368,36.31788838,29.27138559,מגרש ספורט,yes,yes,no
הגליל התחתון,327891,354355,36.31949201,29.27125495,אולם ספורט,yes,no,yes
הגליל התחתון,327451,355020,36.31503022,29.27729109,מגרש ספורט,yes,no,no
הגליל התחתון,327046,354079,36.310772,29.26883761,אולם ספורט,yes,yes,no
הגליל התחתון,327045,354087,36.31076249,29.26890986,מגרש ספורט,yes,yes,no
הגליל התחתון,328127,354624,36.32194632,29.27366111,מגרש ספורט,yes,yes,no
הגליל התחתון,327991,355047,36.32058861,29.27748835,מגרש ספורט,yes,no,no
הגליל התחתון,326671,354465,36.30695151,29.27235131,מגרש ספורט,yes,no,no
הגליל התחתון,327045,354087,36.31076249,29.26890986,אולם ספורט,yes,no,no
הגליל התחתון,327874,354390,36.31932054,29.27157212,מגרש ספורט,yes,yes,no
הגליל התחתון,328439,354248,36.32511918,29.27024263,מגרש ספורט,yes,no,no
הגליל התחתון,327893,355084,36.31958396,29.27783051,כדורסל,yes,yes,no
הגליל התחתון,328027,353846,36.32084126,29.26665198,מגרש ספורט,yes,no,no
הגליל התחתון,327484,354217,36.31529141,29.27004503,מגרש ספורט,yes,yes,yes
הגליל התחתון,326945,354357,36.30975993,29.27135384,מגרש ספורט,yes,no,yes
הגליל התחתון,327249,354658,36.31291672,29.27404302,מגרש ספורט,yes,no,no
הוד השרון,189494,674186,34.88610442,32.16036186,מגרש ספורט,yes,yes,yes
הוד השרון,192730,674151,34.92041042,32.16012791,כדורגל,no,no,no
הוד השרון,189178,673678,34.88277059,32.15577235,כדורסל,yes,no,no
הוד השרון,189178,673680,34.88277052,32.15579039,אולם ספורט,yes,yes,yes
הוד השרון,191236,674720,34.90455567,32.16522248,מגרש ספורט,yes,yes,yes
הוד השרון,188565,673464,34.8762794,32.15382586,כדורגל,yes,no,yes
הוד השרון,188301,671864,34.87353306,32.13939012,כדורסל,yes,yes,yes
הוד השרון,188888,672771,34.87972545,32.14758537,כדורסל,yes,no,no
הוד השרון,190063,673150,34.89216827,32.15103446,כדורסל,yes,yes,yes
הוד השרון,190578,671757,34.89766933,32.13848601,אולם ספורט,yes,no,no
הוד השרון,190621,674870,34.89803114,32.16655952,מגרש ספורט,yes,yes,yes
הוד השרון,188324,673135,34.87373545,32.15085236,כדורסל,yes,yes,yes
הוד השרון,191412,673321,34.90646262,32.15261099,כדורסל,yes,no,yes
הוד השרון,190208,672499,34.89372519,32.14516766,מגרש ספורט,yes,yes,yes
הוד השרון,190210,672511,34.89374602,32.14527593,טניס,yes,yes,yes
הוד השרון,189940,672500,34.89088455,32.14516967,כדורסל,no,yes,yes
הוד השרון,189940,672500,34.89088455,32.14516967,מגרש ספורט,yes,yes,yes
הוד השרון,189940,672500,34.89088455,32.14516967,מגרש ספורט,yes,yes,yes
הוד השרון,188670,672250,34.87743152,32.14288115,מגרש ספורט,yes,yes,yes
הוד השרון,190900,673660,34.90102521,32.15565513,אולם ספורט,yes,no,yes
הוד השרון,190840,673660,34.90038918,32.1556536,מגרש ספורט,yes,yes,yes
הוד השרון,190670,673560,34.8985901,32.15474748,אולם ספורט,no,no,yes
הוד השרון,189840,674200,34.88977194,32.16049728,אולם ספורט,yes,yes,yes
הוד השרון,189830,674250,34.88966438,32.16094791,מגרש ספורט,no,yes,yes
הוד השרון,191460,674280,34.90694332,32.16126026,אולם ספורט,no,yes,yes
הוד השרון,191610,674280,34.9085335,32.16126399,מגרש ספורט,yes,yes,yes
הוד השרון,191520,674220,34.90758115,32.16072069,מגרש ספורט,yes,yes,yes
הוד השרון,189920,672380,34.89067627,32.14408701,אולם ספורט,yes,yes,yes
הוד השרון,190160,672450,34.89321792,32.14472454,טניס,yes,yes,yes
הוד השרון,190220,670400,34.89391653,32.12623957,אולם ספורט,yes,yes,yes
הוד השרון,190050,673100,34.89203201,32.15058323,אולם ספורט,yes,yes,yes
הוד השרון,189930,673060,34.89076126,32.15021938,מגרש ספורט,yes,yes,yes
הוד השרון,190290,673870,34.89455249,32.15753319,מגרש ספורט,yes,yes,yes
הוד השרון,188340,672370,34.87392994,32.1439542,כדורגל,yes,yes,yes
הוד השרון,188570,672290,34.87637033,32.14323912,כדורגל,yes,no,yes
הוד השרון,188620,672190,34.8769035,32.14233871,כדורגל,yes,no,yes
הוד השרון,191650,673840,34.90897035,32.15729715,מגרש ספורט,yes,no,yes
הוד השרון,190580,674070,34.89762066,32.15934424,מגרש ספורט,yes,yes,yes
הוד השרון,190610,674050,34.89793929,32.15916466,מגרש ספורט,yes,no,yes
הוד השרון,193060,673940,34.92391459,32.15823296,מגרש ספורט,yes,yes,yes
הוד השרון,192050,673800,34.91321178,32.15694627,אולם ספורט,yes,yes,yes
הוד השרון,190290,673870,34.89455249,32.15753319,מגרש ספורט,yes,yes,yes
הוד השרון,190290,673870,34.89455249,32.15753319,מגרש ספורט,yes,yes,yes
הוד השרון,191130,674160,34.9034485,32.16016985,אולם ספורט,yes,yes,yes
הוד השרון,191130,674160,34.9034485,32.16016985,מגרש ספורט,yes,yes,yes
הוד השרון,192035,674150,34.91304273,32.16010213,מגרש ספורט,yes,no,yes
הוד השרון,193370,674370,34.92718911,32.16211786,מגרש ספורט,yes,yes,yes
הוד השרון,188277,673549,34.87322375,32.15458442,אולם ספורט,yes,yes,yes
הוד השרון,189781,671911,34.88921754,32.139854,אולם ספורט,yes,yes,yes
הוד השרון,191154,674720,34.90368633,32.16522042,אולם ספורט,yes,yes,yes
הוד השרון,191633,674363,34.90877491,32.16201304,טניס,yes,yes,yes
הערבה התיכונה,217855,501900,35.18705415,30.60691138,אולם ספורט,yes,yes,yes
הערבה התיכונה,222654,507530,35.2371158,30.65769144,מגרש ספורט,yes,yes,yes
הערבה התיכונה,226692,519741,35.27933155,30.76781664,מגרש ספורט,no,no,yes
הערבה התיכונה,226664,519800,35.27903949,30.76834898,טניס,yes,yes,yes
הערבה התיכונה,226610,519810,35.2784755,30.7684395,טניס,yes,yes,yes
הערבה התיכונה,225000,507590,35.26159329,30.6582242,כדורגל,yes,no,yes
הערבה התיכונה,226610,519810,35.2784755,30.7684395,מגרש ספורט,yes,no,yes
הערבה התיכונה,217550,502470,35.18387248,30.61205237,אולם ספורט,no,no,yes
הערבה התיכונה,217530,502510,35.18366383,30.61241314,מגרש ספורט,yes,yes,yes
הערבה התיכונה,229590,523610,35.30964036,30.80269341,טניס,yes,yes,yes
הערבה התיכונה,229610,523640,35.30984964,30.80296383,כדורגל,no,no,yes
הערבה התיכונה,229590,523610,35.30964036,30.80269341,כדורסל,yes,yes,yes
הערבה התיכונה,222690,507540,35.23749144,30.65778155,אולם ספורט,yes,yes,yes
הערבה התיכונה,222710,507540,35.23770011,30.6577815,טניס,yes,yes,yes
הערבה התיכונה,222710,507540,35.23770011,30.6577815,כדורגל,no,no,no
הערבה התיכונה,222710,507540,35.23770011,30.6577815,כדורסל,yes,yes,yes
הערבה התיכונה,214840,474750,35.15573562,30.36200304,טניס,yes,no,yes
הערבה התיכונה,214770,474770,35.15500738,30.36218317,כדורגל,no,no,no
הערבה התיכונה,214770,474770,35.15500738,30.36218317,כדורסל,yes,yes,yes
הערבה התיכונה,217233,496596,35.18057961,30.55906755,מגרש ספורט,yes,yes,yes
הערבה התיכונה,217055,496522,35.17872449,30.5583997,כדורגל,no,yes,yes
הערבה התיכונה,215750,488934,35.16515015,30.4899509,מגרש ספורט,yes,yes,yes
הר אדר,212548,637307,35.1307701,31.82816066,מגרש ספורט,yes,yes,yes
הר אדר,212311,636813,35.12827032,31.8237041,מגרש ספורט,yes,yes,yes
הר אדר,212539,637205,35.13067576,31.82724073,אולם ספורט,no,no,no
הר אדר,212581,637184,35.13111956,31.8270516,כדורסל,yes,no,no
הר אדר,212528,637018,35.13056092,31.82555423,טניס,yes,yes,yes
הר אדר,212510,637201,35.13036947,31.82720448,מגרש ספורט,yes,yes,yes
הר חברון,108200,587019,34.03432532,31.36931117,אולם ספורט,yes,yes,yes
הר חברון,588898,199054,38.95208893,27.82372099,מגרש ספורט,yes,yes,yes
הר חברון,200684,587019,35.00641288,31.37449617,אולם ספורט,yes,yes,yes
הר חברון,215467,591291,35.16179367,31.41317121,מגרש ספורט,yes,yes,yes
